Tribunal;Grau;Nome_Orgao;UF;Municipio;Ano;Mes;Processo;Codigos_classes;Codigo_da_Ultima_classe;Nome_da_Ultima_classe;Codigos_assuntos;Data_de_Referencia;Data_do_julgamento:_Situacao:_Movimento;Data_da_decisao:_Situacao:_Movimento;Formato;Procedimento;Recurso;Codigo_Orgao;id_municipio;Polo_ativo;Polo_ativo_-_CNPJ;Polo_ativo_-_Natureza_juridica;Polo_ativo_-_CNAE;Polo_passivo;Polo_passivo_-_CNPJ;Polo_passivo_-_Natureza_juridica;Polo_passivo_-_CNAE;Poder_publico
TJMA;G1;VARA ÚNICA DE CAROLINA;MA;CAROLINA;2025;6;0000581-25.2014.8.10.0081;{49};49;USUCAPIÃO;{10457};2025-06-30;{20250630:27:219};{20231030:46:898};Eletrônico;Conhecimento não criminal;0;3245;1131;;;;;;;;;
TJMA;G1;VARA ÚNICA DE CAROLINA;MA;CAROLINA;2024;4;0000204-20.2015.8.10.0081;{49};49;USUCAPIÃO;{10456};2024-04-03;{20201217:29:466,20240403:27:219};{};Eletrônico;Conhecimento não criminal;0;3245;1131;;;;;;;;;
TJMA;G1;VARA ÚNICA DE CAROLINA;MA;CAROLINA;2025;8;0801275-82.2019.8.10.0081;{49};49;USUCAPIÃO;{10458};2025-08-27;{20250827:27:220};{20191021:31:334,20250721:17:12164};Eletrônico;Conhecimento não criminal;0;3245;1131;;;;;;;;;
TJMA;G1;VARA ÚNICA DE CAROLINA;MA;CAROLINA;2024;3;0801321-66.2022.8.10.0081;{49};49;USUCAPIÃO;{10458};2024-03-15;{20231218:29:466,20240315:29:466};{};Eletrônico;Conhecimento não criminal;0;3245;1131;;;;;;;;;
TJMA;G1;VARA ÚNICA DE CAROLINA;MA;CAROLINA;2025;7;0800460-75.2025.8.10.0081;{49};49;USUCAPIÃO;{11990};2025-07-09;{20250709:27:219};{};Eletrônico;Conhecimento não criminal;0;3245;1131;;;;;;;;;
TJMA;G1;VARA ÚNICA DE CAROLINA;MA;CAROLINA;2024;2;0000517-10.2017.8.10.0081;{49};49;USUCAPIÃO;{10458};2024-02-23;{20240223:27:219};{};Eletrônico;Conhecimento não criminal;0;3245;1131;;;;;;;;;
TJMA;G1;VARA ÚNICA DE CAROLINA;MA;CAROLINA;2024;9;0000879-12.2017.8.10.0081;{49};49;USUCAPIÃO;{10458};2024-09-09;{20240909:27:221};{};Eletrônico;Conhecimento não criminal;0;3245;1131;;;;;;;;;
TJMA;G1;VARA ÚNICA DE CAROLINA;MA;CAROLINA;2024;4;0000875-38.2018.8.10.0081;{49};49;USUCAPIÃO;{10457};2024-04-03;{20240403:27:219};{};Eletrônico;Conhecimento não criminal;0;3245;1131;;;;;;;;;
TJMA;G1;VARA ÚNICA DE CAROLINA;MA;CAROLINA;2024;6;0001428-56.2016.8.10.0081;{49};49;USUCAPIÃO;{10458};2024-06-07;{20240607:27:219};{20221129:46:898,20231103:46:898};Eletrônico;Conhecimento não criminal;0;3245;1131;;;;;;;;;
TJMA;G1;VARA ÚNICA DE CAROLINA;MA;CAROLINA;2024;5;0001403-09.2017.8.10.0081;{49};49;USUCAPIÃO;{10458};2024-05-08;{20220531:28:460,20240508:27:219};{};Eletrônico;Conhecimento não criminal;0;3245;1131;;;;;;;;;
TJMA;G1;VARA ÚNICA DE CAROLINA;MA;CAROLINA;2024;6;0800352-56.2019.8.10.0081;{49};49;USUCAPIÃO;{10456};2024-06-06;{20240606:27:219};{};Eletrônico;Conhecimento não criminal;0;3245;1131;;;;;;;;;
TJMA;G1;VARA ÚNICA DE CAROLINA;MA;CAROLINA;2025;5;0800349-04.2019.8.10.0081;{49};49;USUCAPIÃO;{10447};2025-05-22;{20250522:27:219};{};Eletrônico;Conhecimento não criminal;0;3245;1131;;;;;{ASSOCIACAO RURAL DE SAO JOAO DA CACHOEIRA};{12081543000160};{ASSOCIACAO PRIVADA};{ATIVIDADES DE ASSOCIACOES DE DEFESA DE DIREITOS SOCIAIS};
TJMA;G1;VARA ÚNICA DE CAROLINA;MA;CAROLINA;2024;8;0800122-77.2020.8.10.0081;{49};49;USUCAPIÃO;{10458};2024-08-23;{20240823:27:219};{20221119:46:898};Eletrônico;Conhecimento não criminal;0;3245;1131;;;;;;;;;
TJMA;G1;VARA ÚNICA DE CAROLINA;MA;CAROLINA;2024;10;0800883-40.2022.8.10.0081;{49};49;USUCAPIÃO;{10447};2024-10-31;{20241031:27:219};{};Eletrônico;Conhecimento não criminal;0;3245;1131;;;;;;;;;
TJMA;G1;VARA ÚNICA DE CAROLINA;MA;CAROLINA;2025;3;0800927-30.2020.8.10.0081;{49};49;USUCAPIÃO;{10458};2025-03-10;{20250310:27:219};{};Eletrônico;Conhecimento não criminal;0;3245;1131;;;;;;;;;
TJMA;G1;VARA ÚNICA DE CAROLINA;MA;CAROLINA;2024;6;0800544-23.2018.8.10.0081;{49};49;USUCAPIÃO;{10456};2024-06-06;{20240606:27:219};{};Eletrônico;Conhecimento não criminal;0;3245;1131;;;;;;;;;
TJMA;G1;VARA ÚNICA DE CAROLINA;MA;CAROLINA;2025;1;0800771-37.2023.8.10.0081;{49};49;USUCAPIÃO;{10458};2025-01-20;{20250120:28:463};{};Eletrônico;Conhecimento não criminal;0;3245;1131;{VALE S.A.,CONSORCIO ESTREITO ENERGIA - CESTE (CONSORCIO),ESTREITO PARTICIPACOES S.A.,COMPANHIA ENERGETICA ESTREITO,ESTREITO ENERGIA S.A.};{33592510000154,05387829000102,22686355000119,08976022000101,07089298000105};{SOCIEDADE ANONIMA ABERTA,CONSORCIO DE SOCIEDADES,SOCIEDADE ANONIMA FECHADA,SOCIEDADE ANONIMA FECHADA,SOCIEDADE ANONIMA FECHADA};{EXTRACAO DE MINERIO DE FERRO,GERACAO DE ENERGIA ELETRICA,GERACAO DE ENERGIA ELETRICA,GERACAO DE ENERGIA ELETRICA,GERACAO DE ENERGIA ELETRICA};{ADVOCACIA GERAL DA UNIAO};{26994558000123};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL};{ADMINISTRACAO PUBLICA EM GERAL};Poder_Publico-Polo_Passivo
TJMA;G1;VARA ÚNICA DE CAROLINA;MA;CAROLINA;2025;7;0801540-16.2021.8.10.0081;{49};49;USUCAPIÃO;{10458};2025-07-04;{20250704:27:220};{};Eletrônico;Conhecimento não criminal;0;3245;1131;{VALE S.A.,COMPANHIA ENERGETICA ESTREITO,ESTREITO PARTICIPACOES S.A.,ESTREITO ENERGIA S.A.};{33592510000154,08976022000101,22686355000119,07089298000105};{SOCIEDADE ANONIMA ABERTA,SOCIEDADE ANONIMA FECHADA,SOCIEDADE ANONIMA FECHADA,SOCIEDADE ANONIMA FECHADA};{EXTRACAO DE MINERIO DE FERRO,GERACAO DE ENERGIA ELETRICA,GERACAO DE ENERGIA ELETRICA,GERACAO DE ENERGIA ELETRICA};;;;;
TJMA;G1;VARA ÚNICA DE CAROLINA;MA;CAROLINA;2024;12;0800319-61.2022.8.10.0081;{49};49;USUCAPIÃO;{10456};2024-12-16;{20241216:27:12329};{20220725:89:792,20240207:89:792,20240809:17:12302};Eletrônico;Conhecimento não criminal;0;3245;1131;;;;;;;;;
TJMA;G1;VARA ÚNICA DE CAROLINA;MA;CAROLINA;2024;2;0800010-06.2023.8.10.0081;{49};49;USUCAPIÃO;{10458};2024-02-26;{20240226:28:463};{};Eletrônico;Conhecimento não criminal;0;3245;1131;;;;;;;;;
TJMA;G1;VARA ÚNICA DE CAROLINA;MA;CAROLINA;2025;10;0800929-97.2020.8.10.0081;{49};49;USUCAPIÃO;{10459};2025-10-12;{20251012:27:219};{20201109:17:12164,20210126:17:12261};Eletrônico;Conhecimento não criminal;0;3245;1131;;;;;;;;;
TJMA;G1;VARA ÚNICA DE CAROLINA;MA;CAROLINA;2025;5;0000278-11.2014.8.10.0081;{49,156};49;USUCAPIÃO;{10457};2025-05-21;{20250521:27:219};{20200713:17:12387,20240506:17:12164};Eletrônico;Conhecimento não criminal;0;3245;1131;;;;;;;;;
TJMA;G1;VARA ÚNICA DE CAROLINA;MA;CAROLINA;2024;10;0800302-25.2022.8.10.0081;{49};49;USUCAPIÃO;{10447};2024-10-31;{20241031:27:219};{};Eletrônico;Conhecimento não criminal;0;3245;1131;;;;;;;;;
TJMA;G1;VARA ÚNICA DE CAROLINA;MA;CAROLINA;2024;4;0800997-47.2020.8.10.0081;{49};49;USUCAPIÃO;{10459};2024-04-29;{20240429:27:219};{};Eletrônico;Conhecimento não criminal;0;3245;1131;;;;;;;;;
TJMA;G1;VARA ÚNICA DE CAROLINA;MA;CAROLINA;2024;5;0801753-51.2023.8.10.0081;{49};49;USUCAPIÃO;{10447};2024-05-08;{20240508:27:219};{};Eletrônico;Conhecimento não criminal;0;3245;1131;;;;;;;;;
TJMA;G1;VARA ÚNICA DE CAROLINA;MA;CAROLINA;2025;8;0800371-57.2022.8.10.0081;{49};49;USUCAPIÃO;{10458};2025-08-07;{20250807:28:463};{};Eletrônico;Conhecimento não criminal;0;3245;1131;;;;;;;;;
TJMA;G1;VARA ÚNICA DE CAROLINA;MA;CAROLINA;2024;4;0801073-71.2020.8.10.0081;{49};49;USUCAPIÃO;{10458};2024-04-22;{20240422:29:466};{20250704:17:12164};Eletrônico;Conhecimento não criminal;0;3245;1131;;;;;;;;;
TJMA;G1;VARA ÚNICA DE CAROLINA;MA;CAROLINA;2025;5;0800452-35.2024.8.10.0081;{49};49;USUCAPIÃO;{10458};2025-05-13;{20250513:27:219};{};Eletrônico;Conhecimento não criminal;0;3245;1131;;;;;;;;;
TJMA;G1;VARA ÚNICA DE CAROLINA;MA;CAROLINA;2025;10;0001093-03.2017.8.10.0081;{49};49;USUCAPIÃO;{10460};2025-10-16;{20251016:27:220};{20250826:17:12387};Eletrônico;Conhecimento não criminal;0;3245;1131;;;;;;;;;
TJMA;G1;VARA ÚNICA DE CAROLINA;MA;CAROLINA;2024;5;0800243-03.2023.8.10.0081;{49};49;USUCAPIÃO;{10458};2024-05-08;{20240508:27:219};{};Eletrônico;Conhecimento não criminal;0;3245;1131;;;;;;;;;
TJMA;G1;VARA ÚNICA DE CAROLINA;MA;CAROLINA;2025;6;0801796-51.2024.8.10.0081;{49};49;USUCAPIÃO;{10458};2025-06-04;{20250604:28:463};{20250401:89:785};Eletrônico;Conhecimento não criminal;0;3245;1131;;;;;;;;;
TJMA;G1;VARA ÚNICA DE CAROLINA;MA;CAROLINA;2025;5;0800785-21.2023.8.10.0081;{49};49;USUCAPIÃO;{10447};2025-05-22;{20250522:28:463};{};Eletrônico;Conhecimento não criminal;0;3245;1131;;;;;;;;;
TJMA;G1;VARA ÚNICA DE CAROLINA;MA;CAROLINA;2025;2;0800506-35.2023.8.10.0081;{49};49;USUCAPIÃO;{10458};2025-02-03;{20250203:27:219};{};Eletrônico;Conhecimento não criminal;0;3245;1131;;;;;;;;;
TJMA;G1;VARA ÚNICA DE CAROLINA;MA;CAROLINA;2025;1;0800335-49.2021.8.10.0081;{49};49;USUCAPIÃO;{10458};2025-01-23;{20250123:27:219};{};Eletrônico;Conhecimento não criminal;0;3245;1131;;;;;;;;;
TJMA;G1;VARA ÚNICA DE CAROLINA;MA;CAROLINA;2025;8;0851985-16.2023.8.10.0001;{49};49;USUCAPIÃO;{10458};2025-08-19;{20250819:27:219};{20230922:17:941,20231121:46:0,20241206:17:12164,20250920:17:12164,20250929:17:12151,20231113:46:898,20231116:17:941};Eletrônico;Conhecimento não criminal;0;3245;1131;;;;;;;;;
TJMA;G1;VARA ÚNICA DE CAROLINA;MA;CAROLINA;2024;7;0801754-36.2023.8.10.0081;{49};49;USUCAPIÃO;{10447};2024-07-02;{20240702:27:219};{};Eletrônico;Conhecimento não criminal;0;3245;1131;;;;;;;;;
TJMA;G1;VARA ÚNICA DE CAROLINA;MA;CAROLINA;2025;3;0801098-45.2024.8.10.0081;{49};49;USUCAPIÃO;{10447};2025-03-27;{20250327:27:219};{};Eletrônico;Conhecimento não criminal;0;3245;1131;;;;;;;;;
TJMA;G1;VARA ÚNICA DE CARUTAPERA;MA;CARUTAPERA;2025;7;0800186-50.2021.8.10.0082;{49};49;USUCAPIÃO;{10457};2025-07-30;{20250730:28:463};{};Eletrônico;Conhecimento não criminal;0;3248;1137;;;;;;;;;
TJMA;G1;VARA ÚNICA DE CEDRAL;MA;CEDRAL;2025;6;0800392-56.2024.8.10.0083;{49};49;USUCAPIÃO;{10500};2025-06-23;{20250623:28:463};{};Eletrônico;Conhecimento não criminal;0;3283;1194;;;;;;;;;
TJMA;G1;VARA ÚNICA DE DOM PEDRO;MA;DOM PEDRO;2024;1;0800053-91.2024.8.10.0085;{49};49;USUCAPIÃO;{10458};2024-01-19;{20240119:28:463};{};Eletrônico;Conhecimento não criminal;0;3306;1580;;;;;{BRITANIA EMPREENDIMENTOS IMOBILIARIOS LTDA};{07309644000105};{SOCIEDADE EMPRESARIA LIMITADA};{ALUGUEL DE IMOVEIS PROPRIOS};
TJMA;G1;VARA ÚNICA DE ESPERANTINÓPOLIS;MA;ESPERANTINOPOLIS;2025;4;0800792-95.2023.8.10.0086;{49};49;USUCAPIÃO;{11990};2025-04-29;{20250429:29:466};{20230920:89:785,20250425:17:12164};Eletrônico;Conhecimento não criminal;0;3307;1678;;;;;{BANCO DO BRASIL SA};{00000000000191};{SOCIEDADE DE ECONOMIA MISTA};{BANCOS MULTIPLOS  COM CARTEIRA COMERCIAL};
TJMA;G1;VARA ÚNICA DE GOVERNADOR NUNES FREIRE;MA;GOVERNADOR NUNES FREIRE;2025;2;0800005-59.2023.8.10.0056;{49};49;USUCAPIÃO;{10459};2025-02-25;{20250225:27:219};{20230727:17:12164,20240703:17:371};Eletrônico;Conhecimento não criminal;0;3311;1928;;;;;{T DA SILVA DE SOUSA};{08968982000111};{EMPRESARIO (INDIVIDUAL)};{COMERCIO VAREJISTA DE MATERIAIS DE CONSTRUCAO EM GERAL};
TJMA;G1;VARA ÚNICA DE HUMBERTO DE CAMPOS;MA;HUMBERTO DE CAMPOS;2024;3;0800808-37.2023.8.10.0090;{49};49;USUCAPIÃO;{10457};2024-03-20;{20240320:28:454};{};Eletrônico;Conhecimento não criminal;0;3313;2048;;;;;;;;;
TJMA;G1;VARA ÚNICA DE HUMBERTO DE CAMPOS;MA;HUMBERTO DE CAMPOS;2025;1;0800210-25.2019.8.10.0090;{49};49;USUCAPIÃO;{10458};2025-01-17;{20250117:29:466};{20190919:30:11024};Eletrônico;Conhecimento não criminal;0;3313;2048;;;;;;;;;
TJMA;G1;VARA ÚNICA DE ICATU;MA;ICATU;2024;10;0800411-77.2020.8.10.0091;{49};49;USUCAPIÃO;{10458};2024-10-02;{20241002:27:220};{};Eletrônico;Conhecimento não criminal;0;3315;2107;;;;;;;;;
TJMA;G1;VARA ÚNICA DE ICATU;MA;ICATU;2024;9;0800625-29.2024.8.10.0091;{49};49;USUCAPIÃO;{11990};2024-09-17;{20240917:28:458};{};Eletrônico;Conhecimento não criminal;0;3315;2107;;;;;;;;;
TJMA;G1;VARA ÚNICA DE ICATU;MA;ICATU;2025;9;0800923-89.2022.8.10.0091;{49};49;USUCAPIÃO;{10458};2025-09-03;{20231130:27:220,20250903:27:220};{20240209:17:394,20250218:17:12387};Eletrônico;Conhecimento não criminal;0;3315;2107;;;;;{MUNICIPIO DE ICATU};{05296298000142};{MUNICIPIO};{ADMINISTRACAO PUBLICA EM GERAL};Poder_Publico-Polo_Passivo
TJMA;G1;VARA ÚNICA SANTA RITA;MA;SANTA RITA;2025;10;0800937-84.2025.8.10.0118;{49};49;USUCAPIÃO;{10459};2025-10-31;{20251031:28:454};{};Eletrônico;Conhecimento não criminal;0;3670;4393;;;;;{MUNICIPIO DE SANTA RITA};{63441836000141};{MUNICIPIO};{ADMINISTRACAO PUBLICA EM GERAL};Poder_Publico-Polo_Passivo
TJMA;G1;VARA ÚNICA DE SANTO ANTÔNIO DOS LOPES;MA;SANTO ANTONIO DOS LOPES;2025;10;0800922-83.2023.8.10.0119;{49};49;USUCAPIÃO;{10458};2025-10-07;{20251007:29:466};{20230410:17:12164,20250108:17:12307};Eletrônico;Conhecimento não criminal;0;3672;4511;;;;;;;;;
TJMA;G1;VARA ÚNICA DE SANTO ANTÔNIO DOS LOPES;MA;SANTO ANTONIO DOS LOPES;2025;5;0000100-11.2015.8.10.0119;{49};49;USUCAPIÃO;{10458};2025-05-06;{20250506:28:459};{20220214:46:898};Eletrônico;Conhecimento não criminal;0;3672;4511;;;;;;;;;
TJMA;G1;VARA ÚNICA DE SÃO BERNARDO;MA;SAO BERNARDO;2024;8;0000671-44.2013.8.10.0121;{49};49;USUCAPIÃO;{10500};2024-08-22;{20240822:27:219,20241016:28:459};{20230612:17:12307};Eletrônico;Conhecimento não criminal;0;3673;4538;;;;;;;;;
TJMA;G1;VARA ÚNICA DE SÃO BERNARDO;MA;SAO BERNARDO;2024;10;0000671-44.2013.8.10.0121;{49};49;USUCAPIÃO;{10500};2024-10-16;{20240822:27:219,20241016:28:459};{20230612:17:12307};Eletrônico;Conhecimento não criminal;0;3673;4538;;;;;;;;;
TJMA;G1;VARA ÚNICA DE SÃO BERNARDO;MA;SAO BERNARDO;2024;9;0000821-88.2014.8.10.0121;{49};49;USUCAPIÃO;{10458};2024-09-17;{20240917:28:463};{20190521:17:12164,20240508:17:12164};Eletrônico;Conhecimento não criminal;0;3673;4538;;;;;;;;;
TJMA;G1;VARA ÚNICA DE SÃO BERNARDO;MA;SAO BERNARDO;2025;4;0800578-04.2020.8.10.0121;{49};49;USUCAPIÃO;{10458};2025-04-07;{20250407:27:220};{20240228:17:12164};Eletrônico;Conhecimento não criminal;0;3673;4538;;;;;{MITRA DIOCESANA DE BREJO};{05626932000168};{ORGANIZACAO RELIGIOSA};{ATIVIDADES DE ASSOCIACOES DE DEFESA DE DIREITOS SOCIAIS};
TJMA;G1;VARA ÚNICA DE SÃO BERNARDO;MA;SAO BERNARDO;2024;8;0800403-05.2023.8.10.0121;{49};49;USUCAPIÃO;{10458};2024-08-09;{20240809:27:220};{};Eletrônico;Conhecimento não criminal;0;3673;4538;;;;;{J DE L DANTAS IMOBILIARIA E CONSTRUTORA LTDA};{04152721000178};{SOCIEDADE EMPRESARIA LIMITADA};{COMPRA E VENDA DE IMOVEIS PROPRIOS};
TJMA;G1;VARA ÚNICA DE SÃO BENTO;MA;SAO BENTO;2024;11;0000260-04.2013.8.10.0120;{49};49;USUCAPIÃO;{10457};2024-11-30;{20241130:28:463};{20140912:17:12164};Eletrônico;Conhecimento não criminal;0;3675;4528;;;;;;;;;
TJMA;G1;VARA ÚNICA DE SÃO BENTO;MA;SAO BENTO;2024;10;0802188-73.2021.8.10.0120;{49};49;USUCAPIÃO;{10456};2024-10-22;{20241022:27:11409,20241022:27:220};{};Eletrônico;Conhecimento não criminal;0;3675;4528;;;;;;;;;
TJMA;G1;VARA ÚNICA DE SÃO DOMINGOS DO AZEITÃO;MA;SAO DOMINGOS DO AZEITAO;2024;6;0001098-04.2014.8.10.0122;{49};49;USUCAPIÃO;{10459};2024-06-17;{20240617:27:220};{};Eletrônico;Conhecimento não criminal;0;3679;4561;;;;;;;;;
TJMA;G1;VARA ÚNICA DE SÃO DOMINGOS DO AZEITÃO;MA;SAO DOMINGOS DO AZEITAO;2024;2;0000149-48.2012.8.10.0122;{49};49;USUCAPIÃO;{10459};2024-02-06;{20240206:28:458};{20170119:17:12164,20191112:46:272,20250109:17:12430};Eletrônico;Conhecimento não criminal;0;3679;4561;;;;;;;;;
TJMA;G1;VARA ÚNICA DE SÃO DOMINGOS DO AZEITÃO;MA;SAO DOMINGOS DO AZEITAO;2025;3;0800371-65.2021.8.10.0122;{49};49;USUCAPIÃO;{10458};2025-03-07;{20250307:28:458};{20210621:17:12164};Eletrônico;Conhecimento não criminal;0;3679;4561;;;;;;;;;
TJMA;G1;VARA ÚNICA DE SÃO DOMINGOS DO AZEITÃO;MA;SAO DOMINGOS DO AZEITAO;2025;5;0800659-13.2021.8.10.0122;{49};49;USUCAPIÃO;{10458};2025-05-07;{20250507:28:11380};{};Eletrônico;Conhecimento não criminal;0;3679;4561;;;;;;;;;
TJMA;G1;1ª VARA DE SÃO DOMINGOS DO MARANHÃO;MA;SAO DOMINGOS DO MARANHAO;2025;4;0800944-76.2020.8.10.0207;{49};49;USUCAPIÃO;{10458};2025-04-29;{20250429:27:219};{20220215:17:12387};Eletrônico;Conhecimento não criminal;0;3680;4564;;;;;;;;;
TJMA;G1;1ª VARA DE SÃO DOMINGOS DO MARANHÃO;MA;SAO DOMINGOS DO MARANHAO;2025;4;0800943-91.2020.8.10.0207;{49};49;USUCAPIÃO;{10457};2025-04-29;{20250429:27:219};{20220215:17:12387};Eletrônico;Conhecimento não criminal;0;3680;4564;;;;;;;;;
TJMA;G1;VARA ÚNICA DE SÃO FRANCISCO DO MARANHÃO;MA;SAO FRANCISCO DO MARANHAO;2024;11;0800786-37.2024.8.10.0124;{49};49;USUCAPIÃO;{10457};2024-11-14;{20241114:28:454};{};Eletrônico;Conhecimento não criminal;0;3681;4595;;;;;;;;;
TJMA;G1;VARA ÚNICA DE LORETO;MA;LORETO;2025;8;0800539-83.2023.8.10.0094;{49};49;USUCAPIÃO;{10457};2025-08-05;{20250805:28:454};{20240918:17:12261};Eletrônico;Conhecimento não criminal;0;3696;2763;;;;;;;;;
TJMA;G1;VARA ÚNICA DE LORETO;MA;LORETO;2024;2;0800459-90.2021.8.10.0094;{49};49;USUCAPIÃO;{10458};2024-02-08;{20240208:28:463};{};Eletrônico;Conhecimento não criminal;0;3696;2763;;;;;;;;;
TJMA;G1;VARA ÚNICA DE LORETO;MA;LORETO;2025;8;0800592-64.2023.8.10.0094;{49};49;USUCAPIÃO;{10458};2025-08-25;{20250825:28:454};{20250227:17:15085};Eletrônico;Conhecimento não criminal;0;3696;2763;;;;;{CARTORIO DO OFICIO UNICO DE SAO FELIX DE BALSAS};{17415206000185};{SERVICO NOTARIAL E REGISTRAL (CARTORIO)};{CARTORIOS};
TJMA;G1;VARA ÚNICA DE LORETO;MA;LORETO;2025;5;0800523-03.2021.8.10.0094;{49};49;USUCAPIÃO;{10458};2025-05-16;{20250516:27:219};{};Eletrônico;Conhecimento não criminal;0;3696;2763;;;;;;;;;
TJMA;G1;VARA ÚNICA DE LORETO;MA;LORETO;2025;5;0800093-17.2022.8.10.0094;{49};49;USUCAPIÃO;{10458};2025-05-27;{20250527:27:220};{};Eletrônico;Conhecimento não criminal;0;3696;2763;;;;;;;;;
TJMA;G1;VARA ÚNICA DE LORETO;MA;LORETO;2025;8;0800242-08.2025.8.10.0094;{49};49;USUCAPIÃO;{10458};2025-08-25;{20250825:28:454};{20250520:17:15085};Eletrônico;Conhecimento não criminal;0;3696;2763;;;;;;;;;
TJMA;G1;VARA ÚNICA DE MAGALHÃES DE ALMEIDA;MA;MAGALHAES DE ALMEIDA;2025;2;0800025-69.2019.8.10.0095;{49};49;USUCAPIÃO;{10458};2025-02-26;{20250226:28:461};{};Eletrônico;Conhecimento não criminal;0;3698;2822;;;;;;;;;
TJMA;G1;VARA ÚNICA DE MATINHA;MA;MATINHA;2024;11;0801515-23.2019.8.10.0097;{241,49};49;USUCAPIÃO;{10100,10500};2024-11-28;{20241128:28:459};{20210329:17:12387};Eletrônico;Conhecimento não criminal;0;3705;2972;;;;;;;;;
TJMA;G1;VARA ÚNICA DE MATINHA;MA;MATINHA;2025;7;0800567-47.2020.8.10.0097;{49};49;USUCAPIÃO;{10500,10437};2025-07-30;{20250730:27:220};{20200318:89:792};Eletrônico;Conhecimento não criminal;0;3705;2972;;;;;;;;;
TJMA;G1;VARA ÚNICA DE SÃO JOÃO DOS PATOS;MA;SAO JOAO DOS PATOS;2025;3;0001317-05.2014.8.10.0126;{49};49;USUCAPIÃO;{10459};2025-03-27;{20250327:27:219};{20170202:17:12164};Eletrônico;Conhecimento não criminal;0;3706;4672;;;;;;;;;
TJMA;G1;VARA ÚNICA DE SÃO JOÃO DOS PATOS;MA;SAO JOAO DOS PATOS;2025;3;0001387-51.2016.8.10.0126;{49};49;USUCAPIÃO;{10459};2025-03-27;{20250327:27:219};{};Eletrônico;Conhecimento não criminal;0;3706;4672;;;;;;;;;
TJMA;G1;VARA ÚNICA DE SÃO JOÃO DOS PATOS;MA;SAO JOAO DOS PATOS;2024;10;0000909-77.2015.8.10.0126;{49,7};49;USUCAPIÃO;{10459};2024-10-21;{20241021:28:458};{20151112:17:12164,20161006:17:12164};Eletrônico;Conhecimento não criminal;0;3706;4672;;;;;;;;;
TJMA;G1;VARA ÚNICA DE SÃO JOÃO DOS PATOS;MA;SAO JOAO DOS PATOS;2025;10;0800851-31.2021.8.10.0126;{49};49;USUCAPIÃO;{10458};2025-10-23;{20220418:27:219,20251023:27:219};{};Eletrônico;Conhecimento não criminal;0;3706;4672;;;;;;;;;
TJMA;G1;VARA ÚNICA DE SÃO JOÃO DOS PATOS;MA;SAO JOAO DOS PATOS;2025;6;0800167-04.2024.8.10.0126;{49};49;USUCAPIÃO;{10500};2025-06-16;{20250616:27:219};{20250220:17:12387};Eletrônico;Conhecimento não criminal;0;3706;4672;;;;;{MUNICIPIO DE SAO JOAO DOS PATOS};{06089668000133};{MUNICIPIO};{ADMINISTRACAO PUBLICA EM GERAL};Poder_Publico-Polo_Passivo
TJMA;G1;VARA ÚNICA DE SÃO JOÃO DOS PATOS;MA;SAO JOAO DOS PATOS;2025;4;0800297-91.2024.8.10.0126;{49};49;USUCAPIÃO;{10500};2025-04-09;{20250409:27:220};{};Eletrônico;Conhecimento não criminal;0;3706;4672;;;;;{MUNICIPIO DE SAO JOAO DOS PATOS};{06089668000133};{MUNICIPIO};{ADMINISTRACAO PUBLICA EM GERAL};Poder_Publico-Polo_Passivo
TJMA;G1;VARA ÚNICA DE SÃO JOÃO DOS PATOS;MA;SAO JOAO DOS PATOS;2025;8;sigiloso(612754927);{49};49;USUCAPIÃO;{11980};2025-08-23;{20250823:27:219};{};Eletrônico;Conhecimento não criminal;0;3706;4672;Sigiloso;Sigiloso;Sigiloso;Sigiloso;Sigiloso;Sigiloso;Sigiloso;;
TJMA;G1;VARA ÚNICA DE SÃO LU�?S GONZAGA DO MARANHÃO;MA;SAO LUIS GONZAGA DO MARANHAO;2024;12;0800547-29.2021.8.10.0127;{49};49;USUCAPIÃO;{10458};2024-12-19;{20220812:27:219,20241219:27:220};{20250316:17:12430};Eletrônico;Conhecimento não criminal;0;3707;4758;;;;;;;;;
TJMA;G1;VARA ÚNICA DE SÃO LU�?S GONZAGA DO MARANHÃO;MA;SAO LUIS GONZAGA DO MARANHAO;2024;11;0800336-22.2023.8.10.0127;{49};49;USUCAPIÃO;{10458};2024-11-27;{20241127:27:220};{20230223:89:785,20240410:17:12164,20240508:17:12164,20240620:17:12164,20240917:17:12387,20241023:17:12164};Eletrônico;Conhecimento não criminal;0;3707;4758;;;;;;;;;
TJMA;G1;1ª VARA DE SÃO MATEUS DO MARANHÃO;MA;SAO MATEUS DO MARANHAO;2024;4;0000300-40.2005.8.10.0128;{49};49;USUCAPIÃO;{10458};2024-04-26;{20240426:28:458};{};Eletrônico;Conhecimento não criminal;0;3712;4770;;;;;;;;;
TJMA;G1;1ª VARA DE SÃO MATEUS DO MARANHÃO;MA;SAO MATEUS DO MARANHAO;2024;3;0000308-17.2005.8.10.0128;{49};49;USUCAPIÃO;{10458};2024-03-12;{20240312:28:454};{};Eletrônico;Conhecimento não criminal;0;3712;4770;;;;;;;;;
